Album_ID,Album_Name,Album_Artists,Album_Songs,Album_Song_IDs
1gIC63gC3B7o7FfpPACZQJ,4,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['Love On Top', 'Party (feat. André 3000)', ""Schoolin' Life"", 'Countdown', 'I Miss You', 'Dance for You', 'I Care', 'Rather Die Young', '1+1', 'End of Time', 'Run the World (Girls)', 'Best Thing I Never Had', 'Start Over', 'I Was Here']","['1z6WtY7X4HQJvzxC4UgkSf', '42qh86p7TLXyumxSHn65kc', '6JoIs4XLvBgjZOkKnyuPPv', '3axkNosdVQLZiq1HakuGhc', '6Vv9wMxIc6OKRluQefy441', '7cvkXf3AwPGT041PyOi5VX', '76KTeba6u3LfBL4EsCZaTe', '7msV2z3y899aSVTithAkFn', '1pzJboOZaDNwshBnOlNh3a', '3FPUFltTjg6ClUL2wr9ux6', '1uXbwHHfgsXcUKfSZw5ZJ0', '3lBRNqXjPp2j3JMTCXDTNO', '6QFgpUiLoXlmYDjbe0tjyP', '64Tp4KN5U5rtqrasP5a7FH']"
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['Pretty Hurts', 'Haunted', 'Drunk in Love (feat. JAY-Z)', 'Blow', 'No Angel', 'Partition', 'Jealous', 'Rocket', 'Mine (feat. Drake)', 'XO', '***Flawless (feat. Chimamanda Ngozi Adichie)', 'Superpower (feat. Frank Ocean)', 'Heaven', 'Blue (feat. Blue Ivy)', '7/11', 'Flawless Remix (feat. Nicki Minaj)', 'Drunk in Love Remix (feat. JAY-Z & Kanye West)', 'Ring Off', 'Blow Remix (feat. Pharrell Williams)', 'Standing on the Sun Remix (feat. Mr. Vegas)']","['7lUA4P03AhwAw40JHkdyGr', '7cioKB5CHVzk09SOtTyn0T', '6jG2YzhxptolDzLHTGLt7S', '6wwrYruEgWlowPDZMq5116', '4DActPOAtak2m8meZeMt3B', '5hgnY0mVcVetszbb85qeDg', '63wKtmUg754umO8SglEL79', '0755vnFQZLSgHHWbR1qCjY', '63FrXif0Pdu4NAPvTh87mw', '40xhyfAPDoMtv494MfPevP', '7tefUew2RUuSAqHyegMoY1', '49sXkAcR5LvOrtq5Qcn5cf', '0fYwfZcgijhIOyXn0RVPwq', '2LjkT4gu5wO4JdeEYl0fMY', '02M6vucOvmRfMxTXDUwRXu', '0zVMzJ37VQNFUNvdxxat2E', '0FZmAvivvifvtN3pZScbw1', '2Z9Yid1RueNo2sHS9x4gdh', '0GjDYSp1bNyjggwPadwlyf', '7jpSvCrFev9EBb5RSmoRTa']"
7dK54iZuOxXFarGhXwEXfF,Lemonade,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['Pray You Catch Me', 'Hold Up', ""Don't Hurt Yourself (feat. Jack White)"", 'Sorry', '6 Inch (feat. The Weeknd)', 'Daddy Lessons', 'Love Drought', 'Sandcastles', 'Forward (feat. James Blake)', 'Freedom (feat. Kendrick Lamar)', 'All Night', 'Formation', 'Sorry - Original Demo']","['7rLDARtJALM7QdiJDMXW7m', '0rzNMzZsubFcXSEh7dnem7', '78eouBKVRyhbSzJwChr6QM', '0lnIJmgcUpEpe4AZACjayW', '0pxNyJJiL2zZZ5GgJ4JhsQ', '71OvX5NNLrmz7rpq1ANTQn', '2RQAG0wQt35UzAPEyVJFWN', '2FNPJWVdGxYhWaotd6rULS', '2bOWJIYSbhwg2NMQq1QMYH', '7aBxcRw77817BrkdPChAGY', '7oAuqs6akGnPU3Tb00ZmyM', '6g0Orsxv6glTJCt4cHsRsQ', '6eR1N0EBHiDkGDzegX99d3']"
6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","[""I'M THAT GIRL"", 'COZY', 'ALIEN SUPERSTAR', 'CUFF IT', 'ENERGY (feat. Beam)', 'BREAK MY SOUL', 'CHURCH GIRL', 'PLASTIC OFF THE SOFA', ""VIRGO'S GROOVE"", 'MOVE (feat. Grace Jones & Tems)', 'HEATED', 'THIQUE', 'ALL UP IN YOUR MIND', 'AMERICA HAS A PROBLEM', 'PURE/HONEY', 'SUMMER RENAISSANCE']","['1MpCaOeUWhox2Fgigbe1cL', '0mKGwFMHzTprtS2vpR3b6s', '1Hohk6AufHZOrrhMXZppax', '1xzi1Jcr7mEi9K2RfzLOqS', '0314PeD1sQNonfVWix3B2K', '5pyoxDZ1PX0KxBxiRVxA4U', '2mqTtvbKxH7SoEQ2oGAnsA', '6ufcuVInt0ocHrUimDjGlb', '0Fl4eWzVaMUOdXcOrj6F1q', '5YLGlPYkZBDXieMwzVve7g', '1w7cgGZR86yWz1pA2puVJD', '1LCm0lFnEsxR2oPqyHLGX9', '3k4CoiIQXiNBrwrmbBMDxj', '2XMAWynSTIst5KmLSv0Npf', '4DByEumlGTZKSzuVEZ35eo', '3HyR1j49TY5ACP2lseF1jx']"
6BzxX6zkDsYKFJ04ziU5xQ,COWBOY CARTER,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['AMERIICAN REQUIEM', 'BLACKBIIRD', '16 CARRIAGES', 'PROTECTOR', 'MY ROSE', 'SMOKE HOUR ★ WILLIE NELSON', ""TEXAS HOLD 'EM"", 'BODYGUARD', 'DOLLY P', 'JOLENE', 'DAUGHTER', 'SPAGHETTII', 'ALLIIGATOR TEARS', 'SMOKE HOUR II', 'JUST FOR FUN', 'II MOST WANTED', ""LEVII'S JEANS"", 'FLAMENCO', 'THE LINDA MARTELL SHOW', 'YA YA', 'OH LOUISIANA', 'DESERT EAGLE', 'RIIVERDANCE', 'II HANDS II HEAVEN', 'TYRANT', ""SWEET ★ HONEY ★ BUCKIIN'"", 'AMEN']","['6K2Iut8nSQigP83yvbiqi8', '7eEr7lgWYudwEKEaWCPiPI', '6XXxKsu3RJeN3ZvbMYrgQW', '4dsdSwSdBWjlsVzU6iJs3b', '486YUqcmF9IWPkreU0THcQ', '2dv2DYn0V0j0Wx6Ra40bce', '7wLShogStyDeZvL0a6daN5', '6Y4rniIxibegzsg8cdWAWV', '1fp4DIjhHyptQWK00CZgFQ', '2PmMh2t7jAtN6cqFooA0Xy', '0hWCzWl04zT7P6vMy63XCN', '5UcUppRaEIBMIHXiUFl7LI', '1LSWDkZxVngIpfjvMs6Q56', '5tInFhbFRLTM4rFu6yVSJA', '4h6iaiMchTUHlK5ovMiJ3h', '1UP7PXne1lIYZB5G5aiRGL', '2UDARQiksl207HcSduDpov', '3B7EZgquNKHrSIo2tEc8mK', '3wcZlxfu4i6TROB5YV83wh', '0K9tfzrxJyCQIf7oAlPwaK', '7pkqvejfDmeLen9MrnppQr', '2dklP2sRuvcJROlrM8F7Dp', '0TsCBkrq3owPs06HP5Q9Z4', '1Y7vNzQrybb2ICYKmbOfdt', '5mUlozUYpdmXVPkj4BW8cA', '7CA0mEKqEZ0WFAIlTS4uEl', '3ly60iOVqcsdtlMhQ8FcE1']"
4czdORdCWP9umpbhFXK2fW,For All The Dogs,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Virginia Beach', 'Amen (feat. Teezo Touchdown)', 'Calling For You (feat. 21 Savage)', 'Fear Of Heights', 'Daylight', 'First Person Shooter (feat. J. Cole)', 'IDGAF (feat. Yeat)', '7969 Santa', 'Slime You Out (feat. SZA)', 'Bahamas Promises', 'Tried Our Best', 'Screw The World - Interlude', 'Drew A Picasso', 'Members Only (feat. PARTYNEXTDOOR)', 'What Would Pluto Do', 'All The Parties (feat. Chief Keef)', '8am in Charlotte', 'BBL Love - Interlude', 'Gently (feat. Bad Bunny)', 'Rich Baby Daddy (feat. Sexyy Red & SZA)', 'Another Late Night (feat. Lil Yachty)', 'Away From Home', 'Polar Opposites']","['3eP13S8D5m2cweMEg3ZDed', '0Mrnt1YqVuW2bqmwu4VxDt', '2nibvvDdAQkVraYP00z2RS', '53KaP77tkliz36LPxWGlWK', '4ZT0wGKwlJRjpMUuwZVy3p', '7aqfrAY2p9BUSiupwk3svU', '2YSzYUF3jWqb9YP9VXmpjE', '1GpWY5RiInhezB8wGWs6oN', '0AYt6NMyyLd0rLuvr0UkMH', '3JZjcKImHcmOI9ylL4zrSc', '3IHt4j5uAEl7iBu8Utn985', '0ArVfVP8B5svkfj8clHNzB', '03rwnftfgpYVO6QDWOZcG6', '24FUBxaAYSBlWsbSnEzDcn', '1DAibqbopEYULPEtE8WHTE', '1PIgY9ybyFT9uWLM5POYGY', '0w3Mfe4PIVjuFjJbe3OlYv', '1mjAD7IYvI5UGiB7WnppMf', '6ZprqcYFC6D9eIZaCoqrSn', '1yeB8MUNeLo9Ek1UEpsyz6', '17IBDpAl3J39swaoPlfGpp', '4IcbUXrAzBtn6iUO1LP471', '3oZZfVvLJuDYc4Vn3A63Fw']"
5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', '21 Savage', 'Drake']","['Rich Flex', 'Major Distribution', 'On BS', 'BackOutsideBoyz', 'Privileged Rappers', 'Spin Bout U', 'Hours In Silence', 'Treacherous Twins', 'Circo Loco', 'Pussy & Millions (feat. Travis Scott)', 'Broke Boys', 'Middle of the Ocean', 'Jumbotron Shit Poppin', 'More M’s', '3AM on Glenwood', 'I Guess It’s Fuck Me']","['1bDbXMyjaUIooNwFE9wn0N', '46s57QULU02Voy0Kup6UEb', '34tz0eDhGuFErIuW3q4mPX', '0wshkEEcJUQU33RSRBb5dv', '7l2nxyx7IkBX5orhkALg0V', '2ZL7WZcjuYKi1KUDtp4kCC', '0sSRLXxknVTQDStgU1NqpY', '4Flfb4fGscN9kXPOduQLrv', '7GeTsDIc5ykNB6lORO6Cee', '2KLwPaRDOB87XOYAT2fgxh', '45pUWUeEWGoSdH6UF162G8', '410TZrK18uRjtsTunG14cl', '2ZlABhxMMa43COmZ97kKsJ', '29YW2xXlo6Pc6M0SBTCXYN', '1MTXYvJ9TSqg9x6WPCDx2n', '31bsuKDOzFGzBAoXxtnAJm']"
3cf4iSSKd8ffTncbtKljXw,"Honestly, Nevermind","['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Intro', 'Falling Back', 'Texts Go Green', 'Currents', 'A Keeper', 'Calling My Name', 'Sticky', 'Massive', ""Flight's Booked"", 'Overdrive', 'Down Hill', 'Tie That Binds', 'Liability', 'Jimmy Cooks (feat. 21 Savage)']","['1kNdtonJXHorsVpWerK8C2', '1vbn9fEyw1IYhqgZJdu9ZB', '4FIgHqXd4KkOwxrGeLDYM2', '1eCFz60zd7mAXgWLapPd9B', '0nAZGkBGKQCXyaoSJfRhC1', '7sT7kZEYd1MrmzLLIRVZas', '4rmVZajAF7PkrCagGPHbqa', '28JBD8p18xNuOfyV7Cotdn', '6Yj7Zhxt73uvwFFvzQXdxO', '7hRlTK3mgFTBEjX7DjqBsI', '3N3d4OWbPVxTQVBFqNyykk', '1XsRwo2it6QHdV2OiT6IzF', '2vy9Ry1TNjCD85TiCbTz0r', '3F5CgOj3wFlRv51JsHbxhe']"
3SpBlxme9WbeQdI9kx7KAV,Certified Lover Boy,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Champagne Poetry', 'Papi’s Home', 'Girls Want Girls (with Lil Baby)', 'In The Bible (with Lil Durk & Giveon)', 'Love All (with JAY-Z)', 'Fair Trade (with Travis Scott)', 'Way 2 Sexy (with Future & Young Thug)', 'TSU', 'N 2 Deep', 'Pipe Down', 'Yebba’s Heartbreak', 'No Friends In The Industry', 'Knife Talk (with 21 Savage ft. Project Pat)', '7am On Bridle Path', 'Race My Mind', 'Fountains (with Tems)', 'Get Along Better', 'You Only Live Twice (with Lil Wayne & Rick Ross)', 'IMY2 (with Kid Cudi)', 'F*****g Fans', 'The Remorse']","['2HSmyk2qMN8WQjuGhaQgCk', '6jy9yJfgCsMHdu2Oz4BGKX', '37Nqx7iavZpotJSDXZWbJ3', '61S79KIVA4I9FXbnsylEHT', '4VCbgIdr8ptegWeJpqLVHH', '40iJIUlhi6renaREYGeIDS', '0k1WUmIRnG3xU6fvvDVfRG', '4s7QLoImIwmPi9L6dq1nVW', '34D6FJysnQioVingDKufuf', '11pEKMLmavDu8fxOB5QjbQ', '1PDP7mLiAMwhfmgIwzhOm2', '2tUL6dZf1mywCj5WvCPZw6', '2BcMwX1MPV6ZHP4tUT9uq6', '42m3eP1JJhtzffal9B136J', '2Q3jFbyE61mCjS3SkW4toJ', '08XWh5c0BMyD1nKVxxl91z', '5ScbulRnixQ2XAdvrPMFjz', '50ceCGZ3oD3U5caQV5bP6f', '7F9cT6hIRhnFCYP6GKS0tf', '3RkNXZvOSMMElmmXztDc94', '1cCXT1cErAY6tmIqHbodrt']"
6OQ9gBfg5EXeNAEwGSs6jK,Dark Lane Demo Tapes,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Future', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Deep Pockets', 'When To Say When', 'Chicago Freestyle (feat. Giveon)', 'Not You Too (feat. Chris Brown)', 'Toosie Slide', 'Desires (with Future)', 'Time Flies', 'Landed', 'D4L', 'Pain 1993 (with Playboi Carti)', 'Losses', 'From Florida With Love', 'Demons (feat. Fivio Foreign & Sosa Geek)', 'War']","['3IvMYBE7A3c7to1aEcfFJk', '5TCBWmEBrin7etRa4Lswr1', '4wVOKKEHUJxHCFFNUWDn0B', '3Q4gttWQ6hxqWOa3tHoTNi', '466cKvZn1j45IpxDdYZqdA', '7eYAHC0RbBF9eaqWzT34Aq', '5H4mXWKcicuLKDn4Jy0sK7', '3KixNgUEaDtrKJVzdqjU5q', '5fHrHoJKfCgBd35zwIBmUK', '6Kj17Afjo1OKJYpf5VzCeo', '6fLVTVaHWaEfVKfEgbkf4D', '0YkUwXxnTkeJBvt5upeEtP', '05aZ9sAU1YXndHv0FMi9iW', '1I55Ea0zVoSKs6MqW7DQ3i']"
7dqpveMVcWgbzqYrOdkFTD,Care Package,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Dreams Money Can Buy', 'The Motion', 'How Bout Now', 'Trust Issues', 'Days in The East', 'Draft Day', '4pm in Calabasas', '5 Am in Toronto', 'I Get Lonely', 'My Side', 'Jodeci Freestyle (feat. J. Cole)', 'Club Paradise', 'Free Spirit (feat. Rick Ross)', 'Heat Of The Moment', 'Girls Love Beyoncé (feat. James Fauntleroy)', 'Paris Morton Music', 'Can I']","['1qyFlfPREPbRcS2BNszdYI', '0Tacxc5lDJ8LwiO1pWNSl8', '4n4BflhWjCHIxrI4v7Xt9s', '4Wjhj0WjkyECccfHVIgaTq', '4czcw3NVLY0of5hTD7OufN', '3W3FVHEDetkiRkkGKDmdir', '6C9SwoZ5OrxcvkntgA5t8s', '0FnxK9FEAQyPJ284QcieNb', '3sMC6vfTTSa0mMAPTwzDVD', '4alHkxxwAhvoGg3dJCATKV', '2xUHiyGeGrWmmfv7NbDTWC', '6MR5IBSNfDmiwnrlQpVw4w', '18t8ypY0HYaQuGBxg2KdT2', '27Tqjd2nMW2mIp6Yk1ovwY', '56NDFbD0tCUawnqeU2wcvv', '73IE87H0g2MBmdn41lkVto', '3e0ZGE7Gp034iLknjQk4QW']"
1ATL5GLyefJaxhQzSPVrLX,Scorpion,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Survival', 'Nonstop', 'Elevate', 'Emotionless', ""God's Plan"", ""I'm Upset"", '8 Out Of 10', 'Mob Ties', 'Can’t Take A Joke', 'Sandra’s Rose', 'Talk Up (feat. Jay-Z)', 'Is There More', 'Peak', 'Summer Games', 'Jaded', 'Nice For What', 'Finesse', 'Ratchet Happy Birthday', 'That’s How You Feel', 'Blue Tint', 'In My Feelings', 'Don’t Matter To Me (with Michael Jackson)', 'After Dark (feat. Static Major & Ty Dolla $ign)', 'Final Fantasy', 'March 14']","['2yg9UN4eo5eMVJ7OB4RWj3', '0TlLq3lA83rQOYtrqBqSct', '3szf2z1Cy1QMrtHrbn8rz9', '5Psnhdkyanjpgc2P8A5TSM', '6DCZcSspjsKoFjzjrWoCdn', '3qN5qMTKyEEmiTZD38BNTT', '0zqy3ss4CwD6u4QPksS0nI', '7rC5Pl8rQSX4myONQHYPBK', '1dUHF4RyMmMTveJ0Rby6Xm', '6cblRiEGDRNZgowcm951R3', '4ksuI04WMvUnJbHQjgs3L5', '1Tnw0ItH1Macok8gblnPPd', '11L064movtyopGdLiX4sVg', '4HG1YiGBseVKzjyKcmAJen', '4c2xt1trwYZpMqPWY35Xi9', '3CA9pLiwRIGtUBiMjbZmRw', '2WP8G2pdddDmnh1xbfKBOI', '4SUwJA3eUVNHExxMPEUhQe', '41a7dZcq30Ss5kPMayWRV0', '4n1bdaKwynQndm47x5HqWX', '2G7V7zsVDxg1yRsu7Ew9RJ', '6G8kHiVZ1jW7vHMPVRNZU0', '3mvYQKm8h6M5K5h0nVPY9S', '44Du2IM1bGY7dicmLfXbUs', '09lmraDvzBT3pUQ2rUtJzK']"
1lXY618HWkwYKJWBRYR4MK,More Life,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Free Smoke', 'No Long Talk', 'Passionfruit', 'Jorja Interlude', 'Get It Together', 'Madiba Riddim', 'Blem', '4422', 'Gyalchester', 'Skepta Interlude', 'Portland', 'Sacrifices', 'Nothings Into Somethings', 'Teenage Fever', 'KMT', 'Lose You', ""Can't Have Everything"", 'Glow', 'Since Way Back', 'Fake Love', 'Ice Melts', 'Do Not Disturb']","['05KOgYg8PGeJyyWBPi5ja8', '6CfrYuD3YRDYdYvH9jNtXY', '5mCPDVBb16L4XQwDdbRUpz', '13e6f8t7RKXuxZ0JdaaJRG', '7y6c07pgjZvtHI9kuMVqk1', '76gUmNLXGQVOsGhfcshkFP', '2XlHu0HcujBCkWMdIAvrqt', '2fkeWbM6iqTw7oGHTYm2lw', '6UjfByV1lDLW0SOVQA4NAi', '2dfqS3MRtbLZSZA1IL8xY5', '2bjwRfXMk4uRgOD9IBYl9h', '0xl1w2q4VLojeXp4JfazPL', '6MbH1QiphMCPTqVEVC7UYi', '6n3HGiq4v35D6eFOSwqYuo', '2jTujnt0y344ai1rNOywgr', '2Na0z2gfN67Rzf0vp74Wi3', '5f5r2N4Lp9WoULWPH9zp2W', '28irpKCCK9nn9DZSik2zEx', '5JUu0unA8VwhTZ9LkMWUVI', '343YBumqHu19cGoGARUTsd', '7bJ4mu7MHa3rHiNyKjOoSl', '2KvHC9z14GSl4YpkNMX384']"
40GMAhriYJRO1rsY4YdrZb,Views,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Keep The Family Close', '9', 'U With Me?', 'Feel No Ways', 'Hype', 'Weston Road Flows', 'Redemption', 'With You', 'Faithful', 'Still Here', 'Controlla', 'One Dance', 'Grammys', 'Childs Play', 'Pop Style', 'Too Good', 'Summers Over Interlude', 'Fire & Desire', 'Views', 'Hotline Bling']","['7sBwAWyXfiIgrYQ8BaJESH', '1C7KSXR2GVxknex6I4ANco', '03L2AoiRbWhvt7BDMx1jUB', '3cjF2OFRmip8spwZYQRKxP', '5NFYuqu8V6QXc6mzcLImd6', '4PA16FAl8LPmFmOhARawdV', '4cRBqWBjuccCowYVHFlXK6', '3aJkV6DUTSCqOwVwaBDG9B', '2qLcJOLrh6Djda4uLbldSA', '433P7tDcIAi6NLnf4Sh6tI', '3O8NlPh2LByMU9lSRSHedm', '1zi7xx7UVEFkmKfv06H8x0', '5e574bhjycX1eH2l4Auage', '3NxAG2ni1lLa8RKL6a0INc', '5mPSyjLatqB00IkPqRlbTE', '3BtuIIrQlkujKPuWF2B85z', '3ppVO2tyWRRznNmONvt7Se', '4BhGTc3Cgay2U1QcTS7vQe', '7MjSipTto9QljYzZnloXOn', '0wwPcA6wtMf6HUMpIRdeP7']"
1ozpmkWcCHwsQ4QTnxOOdT,What A Time To Be Alive,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Future', 'Drake']","['Digital Dash', 'Big Rings', 'Live From The Gutter', 'Diamonds Dancing', 'Scholarships', 'Plastic Bag', ""I'm The Plug"", 'Change Locations', 'Jumpman', 'Jersey', '30 for 30 Freestyle']","['0GR7iJLhj80KD5LkA14ZRn', '7jslhIiELQkgW9IHeYNOWE', '2uTG00P1DkhB97pdITkl2O', '2AGottAzfC8bHzF7kEJ3Wa', '0B5OTb36fzLayn6XQHg5A1', '76kyKtPLsFbQkdQ86QrkF4', '6bqtKURdSWkInAJHDkuaL0', '4gowy3WT6D1yhMLgRBlf9C', '27GmP9AWRs744SzKcpJsTZ', '2ACys0pX0SjmpQmQWzp7wt', '1DmnEYXa4WfbdhAPwNzgD8']"
1XslIirSxfAhhxRdn4Li9t,Nothing Was The Same,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Tuscan Leather', 'Furthest Thing', 'Started From the Bottom', 'Wu-Tang Forever', 'Own It', 'Worst Behavior', 'From Time', ""Hold On, We're Going Home"", 'Connect', 'The Language', '305 To My City', 'Too Much', 'Pound Cake / Paris Morton Music 2']","['3rE5PBReux0vbrIqbWFLnt', '7EdJ8z6IBotTjO50DfzzuV', '5DI9jxTHrEiFAhStG7VA8E', '5LAKjqbB5uurPpxFEicd9S', '7pjJBo6DULg6YK66PA8v7r', '48RN2EOOyG2Gs5Pyla7ZJj', '0GaBIpyHvytM1UBYmqXu08', '2aSC2xhRxOLiiZZVjhbylH', '4K3BhUMfBHZuUfeC3kbhrQ', '3IQgeOgdHIag6mu0mgKRgQ', '5ThJAPtuOCTV8owZUop495', '6UgxOrbHWJeqHvh0ost7Aa', '4NVNapccSX7E5JLiW0uQEy']"
6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Over My Dead Body', 'Shot For Me', 'Headlines', 'Crew Love', 'Take Care', 'Marvins Room', 'Buried Alive Interlude', 'Under Ground Kings', ""We'll Be Fine"", 'Make Me Proud', 'Lord Knows', 'Cameras / Good Ones Go Interlude - Medley', 'Doing It Wrong', 'The Real Her', ""Look What You've Done"", 'HYFR (Hell Ya Fucking Right)', 'Practice', 'The Ride', 'The Motto']","['2Gnsof1hvZzjE1xdLRpjtf', '6Z01gUquJsjJC67uNWm6P0', '6LxSe8YmdPxy095Ux6znaQ', '0V4l4GQhgnWQGtCWpvA7va', '124NFj84ppZ5pAxTuVQYCQ', '047fCsbO4NdmwCBn8pcUXl', '1ZyudLFv35SRvY5SvTZqJx', '1D9XLqQp2YYiOxrr5KLb8K', '7udsBKuqnJ5csWTAkR0vEI', '7yfg0Eer6UZZt5tZ1XdsWz', '1QBwk6GTCxVdC2hoSw9tlM', '2FbGlEPAjNhWvrVvlentVq', '4eSGSqP2TZvvX0kadZZttM', '74atKkOasLOVzvqB6mYgga', '7t1lBIr3WIEtqQEOdZFMUf', '0m1KYWlT6LhFRBDVq9UNx4', '0jF2AdhsalO1L7KkhK4LE5', '4xRxYWgAtL6pzRz94GlZlA', '4Kz4RdRCceaA9VgTqBhBfa']"
6jlrjFR9mJV3jd1IPSplXU,Thank Me Later,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Fireworks', 'Karaoke', 'The Resistance', 'Over', 'Show Me A Good Time', 'Up All Night', 'Fancy', 'Shut It Down', 'Unforgettable', 'Light Up', 'Miss Me', ""Cece's Interlude"", 'Find Your Love', 'Thank Me Now']","['73tgFzBug5Ifk1Retdtwk7', '5bDEA48Dxyxoc3K4Dt7yRE', '0llA0pYA6GpGk7fTjew0wO', '6BdgtqiV3oXNqBikezwdvC', '7v0hKO3RYhEXt2EPXf4AOS', '75L0qdzRnhwV62UXoNq3pE', '3fpTMuD1u3gJlVI4FadVHs', '3d8PDk3B4am5c6TsUCznUW', '5LZ0ZCRXrklIpnzn4Tcyde', '0PWQqF5PvqRq0OPLSH0FKI', '1U4mweNwisxNj23ffuC9gO', '2G7QCDuRM7rTj0pX21e0xk', '4BycRneKmOs6MhYG9THsuX', '3cBUv0RIoEyAm2b7qimEY6']"
